date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_spread,obs_longinflation
1977-12-31,-0.453131127590778,-46.3055739102795,-0.419799670832727,2.13629822345704,1.44215935364009,1.6275,0.310639184444472,1.229263862317,0.335,NaN
1978-03-31,-0.131602944075571,-46.6234984575688,1.17162010943517,1.44428785145685,1.54803227504519,1.69,0.285764301388425,0.871508443676544,0.2975,NaN
1978-06-30,3.3484202575938,-45.160994062589,-0.195118141428874,1.89289078736214,1.70939355428477,1.82,1.81453867444907,6.31197852002084,0.2875,NaN
1978-09-30,0.561853628581233,-45.0148740664678,0.20934795691086,1.68320251916905,1.70053624132542,2.0225,0.036966260756488,2.49155105533462,0.2525,NaN
1978-12-31,0.901525822381077,-44.6919202514696,0.427894678731983,2.02825555172623,1.78091330691652,2.395,0.214341251094097,1.70218277915357,0.2425,NaN
1979-03-31,-0.244854629980296,-44.2469422382237,0.738881385832008,1.80398527259391,1.35713599051166,2.5175,0.158106844476769,0.739865794764632,0.2625,NaN
1979-06-30,-0.313110675337802,-45.1068357476504,-0.151332165943074,2.42004692964364,2.17420572462732,2.545,-0.204629318017591,-0.879264384746395,0.32,NaN
1979-09-30,0.32647265962843,-44.5587152697169,0.030281587991449,2.16425204218158,1.82972591871557,2.735,0.850531468387583,1.55645434735952,0.3225,NaN
1979-12-31,-0.153711011021596,-44.3631666842863,0.670092288906227,1.83852847707469,2.06387048669856,3.395,0.401834789250488,-1.15551517641196,0.3425,1.6
1980-03-31,-0.08164226345958,-45.0975195081672,0.698073159556212,2.07775883357364,2.41715201794235,3.7675,0.337589765709034,-1.48903447445692,0.3725,NaN
1980-06-30,-2.47153797458874,-47.2514131791653,0.326864496823026,2.35196677036247,2.21189898624696,3.1675,-2.59948074297647,-9.01373233517334,0.72,1.8375
1980-09-30,-0.497302548748102,-47.9714230458295,0.314086224237697,2.20897507808084,2.20272684646439,2.455,0.819051240964797,0.752590503169015,0.555,NaN
1980-12-31,1.47485959746668,-46.8848764333562,0.048634237070611,2.57286824679173,2.40814312569761,3.9625,0.843652183561483,2.86927891225252,0.5625,1.9375
1981-03-31,1.57630008835366,-46.5074482613306,-0.116414495142492,2.59953820214855,2.19229716916565,4.15,-0.068541577756842,0.548619038870457,0.5725,NaN
1981-06-30,-1.09807219352013,-46.303844659343,-0.248613354577842,1.96186178876343,1.87139429132071,4.4475,-0.639822422285152,0.652609429137269,0.505,1.825
1981-09-30,0.84217605786957,-47.5367140736396,0.357960382015216,1.8642063156618,1.82588869089986,4.3975,-0.121904340046264,-0.51966996121568,0.4075,NaN
1981-12-31,-1.43687841427904,-48.566201542399,-0.073206831883554,1.71444895274093,1.76253914720905,3.3975,-1.22576385405944,-0.383550466568039,0.6475,1.6375
1982-03-31,-1.8986151659421,-50.1287639712164,1.25301013681606,1.36647829454315,1.45439743471925,3.5525,0.290980405487784,-3.13343686180952,0.685000000000001,NaN
1982-06-30,0.128395139322746,-50.1317477747417,-0.516507483978923,1.29071295566936,1.34215836423888,3.6275,-0.35943882117051,-3.60476186410866,0.7125,1.3
1982-09-30,-0.70294797762972,-50.6553890513877,0.153606503811959,1.40767173889613,1.59051594730482,2.7525,0.501696086926162,-3.52264972047796,0.7825,NaN
1982-12-31,-0.275705456049868,-51.9731694864276,0.440021709840427,1.03090588961701,1.38414829067703,2.32,1.48979656713977,-1.02254887031271,0.93,1.2875
1983-03-31,0.997264905838535,-51.9721610292681,0.246731457237143,0.752871624975526,1.30415234228409,2.165,0.737686026297668,0.872776207271558,0.8175,1.2
1983-06-30,1.94434295178061,-50.8983857132937,0.211888092729684,0.739367594040186,0.761061848753508,2.2,1.87709212142861,2.37061914228006,0.6775,NaN
1983-09-30,1.67530543131174,-49.5482190950258,-0.526851495084529,1.05798287056582,1.50894770685328,2.365,1.72506424724188,4.12082238431841,0.475,NaN
1983-12-31,1.76511814672539,-48.3197908434387,0.380115527047692,0.755262737213691,0.795426055082427,2.3575,1.18683542495723,4.58524522105766,0.48,1.175
1984-03-31,1.6394577349812,-47.2891831121039,0.124740303769616,1.00652293596135,1.00649562073656,2.4225,0.604117320206199,1.99940063383776,0.45,1.275
1984-06-30,1.41789210524288,-46.5500692518927,0.195157374889959,0.852302262130067,1.16287163597315,2.6375,1.21072423527056,3.17140949225882,0.375,NaN
1984-09-30,0.666859251161711,-46.5361907275524,0.570920525266394,0.884626969603497,0.93521569888555,2.8475,0.329445257403549,1.1875223980226,0.46,NaN
1984-12-31,0.524257231323844,-46.5632264262956,0.055847773772305,0.746202161308052,0.708079033668785,2.315,0.865550085539124,1.05702510883566,0.4675,1.175
