"date","obs_gdp","obs_hours","obs_wages","obs_gdpdeflator","obs_nominalrate","obs_consumption","obs_investment","obs_spread","obs_longinflation"
"1959-09-30",-0.7226881849235367,NaN,NaN,0.38986404156573506,0.8925,0.8735012761462713,0.4640228669827051,0.15500000000000003,NaN
"1959-12-31",0.062452671421042716,NaN,NaN,0.38835000263977015,0.9975,-0.12558197567615892,-1.987111130242658,0.17249999999999988,NaN
"1960-03-31",1.5189474368639377,NaN,NaN,0.7722046093910251,0.9825,-0.0105316706768388,2.361782490911568,0.20499999999999985,NaN
"1960-06-30",-0.5833200350860102,NaN,NaN,0.0,0.925,1.5203956152744613,-2.9178459811066038,0.24750000000000005,NaN
"1960-09-30",-0.1879790180334906,NaN,NaN,0.383877630716567,0.735,-0.7211193709165009,-3.506794100058741,0.3174999999999999,NaN
"1960-12-31",-0.95725665823716,NaN,NaN,-0.383877630716567,0.575,0.6284629723924517,-0.6839334450916112,0.3024999999999999,NaN
"1961-03-31",0.08790877058826307,NaN,NaN,0.383877630716567,0.4975,-0.5980615166750969,-2.024287048470219,0.3174999999999999,NaN
"1961-06-30",1.326198302364534,NaN,NaN,0.38240964384033127,0.4325,0.64178662748553,0.9461517313659851,0.3074999999999999,NaN
"1961-09-30",0.8869632111084824,NaN,NaN,0.7604599385219402,0.42,-0.34970664987854505,0.8145860571960872,0.2825000000000001,NaN
"1961-12-31",1.6298658814067002,NaN,NaN,0.3780722839906048,0.6,1.3180347856488694,2.89595240142535,0.28500000000000003,NaN
"1962-03-31",1.11058960648589,NaN,NaN,0.7518832414027177,0.615,0.27000079146657363,0.4559823908613758,0.26,NaN
"1962-06-30",0.5812833131010997,NaN,NaN,0.3738322110607317,0.6525,0.8256948333676739,2.840886969230194,0.2849999999999999,NaN
"1962-09-30",0.4420230531379188,NaN,NaN,0.37243990909821,0.7125,0.381630757122986,0.5048745489119488,0.2649999999999999,NaN
"1962-12-31",-0.2780143925360745,NaN,NaN,0.37105793965359624,0.73,1.0038085087626047,-1.3685622110527484,0.265,NaN
"1963-03-31",0.8311875032990468,NaN,NaN,0.3696861881326008,0.7425,0.322234417121825,0.12565652540608152,0.2499999999999999,NaN
"1963-06-30",1.07492359927841,NaN,NaN,0.0,0.74,0.7066105096368069,3.9875052662564414,0.22249999999999992,NaN
"1963-09-30",1.36036075538577,NaN,NaN,0.3683245416296277,0.8325,1.0167169685649124,1.1345179512685544,0.2024999999999999,NaN
"1963-12-31",0.3398228486342969,NaN,NaN,0.732604009207316,0.8625,0.047839521219250614,2.3227632003078202,0.17999999999999994,NaN
"1964-03-31",1.8921249326148804,-44.126575245707876,NaN,0.36429912785012064,0.865,1.4325023874823373,0.7102321787136656,0.1625000000000001,NaN
"1964-06-30",0.6371430363862229,-43.102556694501025,0.8653931330925568,0.36297680505787966,0.8725,1.1120702888192557,0.03345780127432807,0.16249999999999987,NaN
"1964-09-30",0.8807821262922344,-43.624800279420484,0.8617850324365726,0.36166404701880595,0.865,1.2531097825952298,0.7909131739356701,0.15749999999999997,NaN
"1964-12-31",-0.24188098878759057,-43.15246700258658,-0.09034292743224093,0.7194275634027303,0.895,-0.6764273645816221,0.19735436363008674,0.15999999999999992,NaN
"1965-03-31",1.557720346475877,-42.58580477317951,-0.4340739930064244,1.0695289116747997,0.995,1.0519620536868501,4.474033042775427,0.14749999999999996,NaN
"1965-06-30",1.0368364092654403,-42.2115896895038,0.2867675627514707,0.3539826705123872,1.02,0.7924147604314147,2.349722351665817,0.15250000000000008,NaN
"1965-09-30",1.2651549085102465,-42.43808497281742,0.5216805438773522,0.7042282625413065,1.02,0.9291255069946214,1.5275930030233198,0.15999999999999992,NaN
"1965-12-31",2.0405476789319366,-41.9133411380536,0.5222963655182516,0.6993035490970634,1.0425,1.9754847939013942,1.9291247006582024,0.125,NaN
"1966-03-31",1.6047002596495608,-41.54965324761597,0.7411940805537226,1.039870722089864,1.14,0.7791898501424921,1.7687299949135538,0.10000000000000009,NaN
"1966-06-30",-0.20526189295411168,-41.8620143811664,0.6723906734960462,1.029168603654762,1.2275,-0.4464908725697825,-0.33778211815336245,0.1775,NaN
"1966-09-30",0.6432927374729447,-41.564361109324054,0.941315023277145,0.6802747322752545,1.3525,0.831716061991461,-1.6827613477444103,0.1825000000000001,NaN
"1966-12-31",-0.043598947376422004,-41.69335676450494,-0.34198470662899283,1.3468217050866205,1.39,-0.7144454437562064,-4.1676788483984595,0.2849999999999999,NaN
"1967-03-31",0.435543185000431,-42.721602297598444,1.135159864074231,0.33389012655149486,1.205,0.2200174103171637,-2.2891639445645318,0.32499999999999996,NaN
"1967-06-30",0.03183691440793446,-43.0623026665566,1.17355681021705,0.33277900926744763,0.9975,1.091666808550107,2.285351221675014,0.29000000000000004,NaN
"1967-09-30",0.6599371313813052,-42.508076292530895,0.040326116971677387,0.9917436657346013,0.9725,-0.07188304512113497,0.5644414187144342,0.27,NaN
"1967-12-31",0.06757554456591208,-42.5148521410762,0.28880753970054046,1.3072081567353067,1.0425,-0.35299731880895635,2.1747827397470054,0.27,NaN
"1968-03-31",1.1554113237886243,-43.351270537815346,1.8379148355195922,1.2903404835907573,1.1975,1.58738136321932,2.200064899868659,0.30499999999999994,NaN
"1968-06-30",1.0596793680283323,-42.661263534418396,0.27804560546274576,1.2739025777429802,1.495,0.6809244731750042,-1.2980354687684104,0.31999999999999984,NaN
"1968-09-30",0.16152769511155185,-42.640079296985334,0.22925214212748002,1.257878220686015,1.4875,1.200858055906906,0.15313808902484016,0.3500000000000001,NaN
