date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_nominalrate,obs_consumption,obs_investment,obs_spread,obs_longinflation
1959-09-30,-0.3142352029978479,NaN,NaN,0.0,0.8925,1.3191776267410749,1.2163151947092832,0.15500000000000003,NaN
1959-12-31,-0.42052441248230377,NaN,NaN,0.8695706967553729,0.9975,-0.6217417857400154,-2.564093064020345,0.17249999999999988,NaN
1960-03-31,2.223141674863216,NaN,NaN,0.0,0.9825,0.704699515159124,3.1616727302248293,0.20499999999999985,NaN
1960-06-30,-1.0288827070722428,NaN,NaN,0.4319661144516651,0.925,0.9855239514492631,-2.747898216499456,0.24750000000000005,NaN
1960-09-30,-0.24831704708097035,NaN,NaN,0.4301081899390713,0.735,-0.8280458685400838,-3.5889081709423953,0.3174999999999999,NaN
1960-12-31,-2.190503828918078,NaN,NaN,0.8547060578457888,0.575,-0.6231183301424803,-1.7622851411963625,0.3024999999999999,NaN
1961-03-31,0.43197663728369307,NaN,NaN,0.0,0.4975,-0.1876157683152524,-1.868241399282966,0.3174999999999999,NaN
1961-06-30,1.2334131439502904,NaN,NaN,0.42462908814515643,0.4325,0.6580630455538028,0.710711327989233,0.3074999999999999,NaN
1961-09-30,1.5993091950896376,NaN,NaN,0.0,0.42,0.48107194160245115,1.9106300630760353,0.2825000000000001,NaN
1961-12-31,1.9701703103111479,NaN,NaN,0.0,0.6,1.7067593439222595,2.8899718390106965,0.28500000000000003,NaN
1962-03-31,1.0193485842914685,NaN,NaN,0.8438868645864517,0.615,0.09020839102724665,1.0685415795595121,0.26,NaN
1962-06-30,0.505143354013593,NaN,NaN,0.4192878260036004,0.6525,0.8845138214947035,2.173080069470501,0.2849999999999999,NaN
1962-09-30,0.8381941739777021,NaN,NaN,0.0,0.7125,0.7556990842109368,0.47527451309123947,0.2649999999999999,NaN
1962-12-31,-0.28471409929078373,NaN,NaN,0.4175371410480633,0.73,0.9174572662099312,-1.3969485923023717,0.265,NaN
1963-03-31,0.7647345867346944,NaN,NaN,0.4158010148663571,0.7425,0.11890603176709647,0.29465927904064326,0.2499999999999999,NaN
1963-06-30,1.0575431181270911,NaN,NaN,0.0,0.74,0.7630167986255376,3.854125067173264,0.22249999999999992,NaN
1963-09-30,1.2821877305188245,NaN,NaN,0.4140792666031512,0.8325,1.0367718266281578,1.3714291155610514,0.2024999999999999,NaN
1963-12-31,0.6586579954980243,NaN,NaN,0.41237171838619524,0.8625,0.41918264567186725,2.5327294661933397,0.17999999999999994,NaN
1964-03-31,1.8015695916553165,-44.12657137928929,NaN,0.410678195265346,0.865,1.587173744819692,2.6385846675347935,0.1625000000000001,NaN
1964-06-30,0.5907582974503445,-43.10255216973771,NaN,0.4089985251525263,0.8725,1.1432225097505633,-0.15602782627963663,0.16249999999999987,NaN
1964-09-30,0.8438633214302049,-43.62479505786148,NaN,0.4073325387635496,0.865,1.3731838265579777,0.8766204873530858,0.15749999999999997,NaN
1964-12-31,0.09715899873887768,-43.15246105469217,NaN,0.40568006956145375,0.895,-0.18318217348389787,1.0542869720429504,0.15999999999999992,NaN
1965-03-31,2.2132593882118634,-42.585798081434675,NaN,0.40404095370050186,0.995,1.7858054040532867,3.6670402020649417,0.14749999999999996,NaN
1965-06-30,1.0193005911126596,-42.21158225194417,NaN,0.402415029972536,1.02,0.8823848871951201,2.175314773977144,0.15250000000000008,NaN
1965-09-30,1.1712615248346436,-42.438076806973015,NaN,0.8000042667076546,1.02,0.9511236823601887,1.602136285364586,0.15999999999999992,NaN
1965-12-31,2.311729788329675,-41.91333228530458,NaN,0.39761483796389996,1.0425,2.376325683411884,2.637114151183817,0.125,NaN
1966-03-31,1.8383320923744728,-41.549643777937206,NaN,0.7905179507113225,1.14,1.0842425812092937,1.9598037673548951,0.10000000000000009,NaN
1966-06-30,0.06391923696504875,-41.86200439822194,NaN,0.7843177461026141,1.2275,-0.08679456173108502,-0.8202099957576481,0.1775,NaN
1966-09-30,0.1829634684685777,-41.56435075584895,NaN,1.1650617219975068,1.3525,0.38492165275563206,-1.6308153336906495,0.1825000000000001,NaN
1966-12-31,0.5325548966800042,-41.69334622789285,NaN,0.7692345623155905,1.39,-0.009508555251258599,-3.221504219758309,0.2849999999999999,NaN
1967-03-31,0.43391676345985175,-42.7215918155887,NaN,0.38240964384033127,1.205,0.19788697440623615,-2.7062708191877727,0.32499999999999996,NaN
1967-06-30,-0.4136826400650939,-43.062292532888364,NaN,0.7604599385219402,0.9975,0.7167978761857485,1.9007084642182814,0.29000000000000004,NaN
1967-09-30,0.3789126341934068,-42.50806686240524,NaN,1.1299555253933224,0.9725,-0.06385934710464447,0.08726959522606936,0.27,NaN
