"date","obs_gdp","obs_hours","obs_wages","obs_gdpdeflator","obs_nominalrate","obs_consumption","obs_investment","obs_longinflation","obs_nominalrate1","obs_nominalrate2","obs_nominalrate3","obs_nominalrate4","obs_nominalrate5","obs_nominalrate6"
"1966-12-31",0.46072894557771527,-41.95393680104933,0.4687034557214975,0.8792751947978239,1.39,-0.07626216753813253,-3.1415020589905085,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1967-03-31",0.4617761420756761,-43.2463861373213,0.7974415103590426,0.4894208704130598,1.205,-0.008255764526410303,-2.793131990603359,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1967-06-30",-0.459253716822694,-43.589879675601374,1.025836159521376,0.6108054874752966,0.9975,0.8122301523869613,1.9333863991758515,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1967-09-30",0.4579249638919203,-43.035674751949884,0.4917156384159349,0.909269382607869,0.9725,0.12265550583183682,0.2928470098113034,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1967-12-31",0.3529863906370334,-42.77896568064415,0.3305030410004406,1.092445869395986,1.0425,-0.05060242275731763,2.8449109921354965,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1968-03-31",1.6353795544959304,-43.61610224365028,1.7071083543899856,1.0714139735024109,1.1975,1.9327917709461406,1.9022070143834835,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1968-06-30",1.182798261079454,-42.92611209852174,0.5553202834403304,1.1102559337332618,1.495,0.9756202489892063,-1.154291011034836,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1968-09-30",0.26301009328533187,-43.16914438130051,0.6912434207726248,0.9625937021757736,1.4875,1.4929547249797004,0.6624200615024223,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1968-12-31",-0.0083257670618897,-43.36538722574635,0.5927843264650234,1.377722781468238,1.48,-0.27333173489738627,2.8323440417461154,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1969-03-31",1.1387153282127693,-42.9604401893057,0.29270740840997567,1.0022256839153254,1.6425,0.6298102941730166,2.712192304501193,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1969-06-30",-0.23292035815742906,-42.86741651439813,0.26916501681789606,1.3281222637203882,2.0825,0.11653791083545695,-0.2882521802908933,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1969-09-30",0.12339148782103404,-42.91545789699684,0.34377919013099945,1.4395579841698591,2.245,-0.22228501487826513,0.5709675120524338,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1969-12-31",-0.9221733576743052,-42.87330987448864,0.6922677524334286,1.2454842168998947,2.235,0.20594725822460358,-2.9482990276451293,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1970-03-31",-0.6370415134824059,-43.654505054181804,0.46129419442417774,1.3766030181920463,2.14,-0.11504740255026125,-1.547007725628069,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1970-06-30",-0.3800805014714026,-45.16205582481474,0.2362829308561798,1.4238809235179062,1.97,-0.373996538066379,-1.940935523856302,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1970-09-30",0.3555932049664312,-45.98448220124805,0.9125240846426741,0.7882784998635373,1.6775,0.5185859493082923,0.1530396035941628,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1970-12-31",-1.5852674234400732,-46.75621746519297,-0.18195517799193262,1.2597695862699432,1.3925,-0.7769225456943474,-0.5440449086532406,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1971-03-31",2.185315605012139,-47.47622335669143,0.5147701371448932,1.4950477870135703,0.965,0.793521647538542,1.875012398894793,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1971-06-30",-0.012242032938947212,-47.44259289103602,0.22548973636811742,1.3317986172070917,1.1425,0.17016840075911865,3.566667280973723,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1971-09-30",0.25332310517611756,-47.57323089711092,0.4329151398186293,0.9921956396629295,1.37,0.22383901953617613,1.5629868518539203,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1971-12-31",-0.27558789184727317,-46.68671363549595,-0.019063275359409992,0.793670323078377,1.1875,0.9149646775278519,2.223221654568275,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1972-03-31",1.1263636178221015,-46.02537310315621,0.7840172103082299,1.6218225738824366,0.8875,0.19700095826087338,3.4527302121442838,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1972-06-30",1.8063968181403212,-45.771396339366774,0.7254101425757886,0.5750621174406945,1.075,1.3333769758561376,1.260533062373148,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1972-09-30",0.4460404522796724,-45.89965025488608,0.4855035068419,0.9125281594871915,1.185,0.9376863486366016,0.6168118623910757,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1972-12-31",1.2241938562847166,-45.5155313109759,0.8772046486246299,1.1632575657555044,1.2875,1.4205316948534108,4.291358889738806,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1973-03-31",1.849298820827916,-45.0600768427116,1.3158337529845798,1.299530053530118,1.635,1.167621384773554,3.2783167176680283,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1973-06-30",0.48904266283020803,-44.475259045031414,-0.09910098450260918,1.6530497766574115,1.955,-0.3327468546007184,0.3782259787495468,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1973-09-30",-1.0439092269648231,-44.39225772027594,0.022701652610429557,1.8905363889190063,2.64,-0.2630632759981877,-0.6071957723327248,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1973-12-31",0.6736711844351317,-44.146474892254,0.45986131761041604,1.6998367437716766,2.5,-0.5010732891888692,-1.9805596214913845,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1974-03-31",-1.5578237583676158,-44.67859110512673,0.3128507878409792,2.0451170945003483,2.3325,-0.5240926845520688,-3.053305559605679,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1974-06-30",-0.12907275650104744,-45.33723325724222,0.3952522979398465,2.213295806682636,2.8125,0.3933464019528321,-1.2843947042178283,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1974-09-30",-1.6630471540241443,-45.57940693293771,-0.24327595809449098,3.066813395164303,3.025,-0.5188234239294598,-1.4845095096043148,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1974-12-31",-1.0094940721266044,-47.488847536727185,-0.5100675794512399,3.041095929601667,2.335,-2.5356214755350104,-5.45336838270194,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1975-03-31",-1.7265698071073476,-50.26629899191295,0.492168968987744,2.2765411424105153,1.5775,-0.09219475522912468,-5.6774419707086965,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1975-06-30",0.2906187440146146,-50.80369103660631,0.5480687935221995,1.4443198403066848,1.355,0.9107624243730017,-1.0817124279624668,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1975-09-30",1.161438293481143,-50.09054008841232,-0.06550473369320575,1.8496156542063602,1.54,0.9176786798581693,1.2657655050733463,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1975-12-31",0.8040703057500265,-49.892411764364155,0.07098683721157295,1.7493498611763858,1.3525,0.4760741627924947,1.0833721454830525,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1976-03-31",1.7198937678822857,-48.74272581021922,1.0598760948354324,1.11600898753359,1.2075,1.4745790518883917,3.4381993840561176,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1976-06-30",0.27261429699954043,-48.47947033375641,1.022253818929303,1.0469507545423085,1.3,0.21118651900793317,1.8678165189734863,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1976-09-30",0.02748386767605915,-48.59497021733207,0.8444469898833074,1.3305715837919507,1.32,0.7495180425987069,0.6107589494811161,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1976-12-31",0.33898508790239923,-48.894209441204346,0.4046490084786025,1.6992856689949765,1.2175,0.690513922759628,4.386817569818291,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1977-03-31",0.6856745146179399,-48.76746715122314,0.060021304916579865,1.6681842037280958,1.165,0.7850264079367619,3.6027370511340417,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1977-06-30",1.3319098088997228,-47.245887447705655,0.38107017938639465,1.5848617964094203,1.29,0.1968038221451307,5.245166257606504,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1977-09-30",1.15245389190628,-47.17224209812435,0.5777810880507994,1.3736734232967507,1.455,0.6120026783233756,1.7094790244565505,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1977-12-31",0.013563132942984168,-46.305573916592756,0.13452287600613233,1.6761115470768306,1.6275,0.7845351392124167,1.7903692630782286,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1978-03-31",-0.2902112513919919,-46.623498463635485,1.8356490441654216,1.6383091503259894,1.69,0.14364547204468447,0.6140743211338839,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1978-06-30",3.3262039028373547,-45.16099406818835,-0.8117379825396953,1.9092336226559148,1.82,1.7970520725721473,6.7282553312929485,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1978-09-30",0.46971295661997203,-45.01487407133824,-0.19360281802010548,1.7166317306503753,2.0225,0.016270405784690745,2.5995736241499756,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1978-12-31",0.9516603143427282,-44.691920255306236,0.2614703652270567,2.0174749304567197,2.395,0.2216368229740695,1.6623000718854697,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1979-03-31",-0.30431239495021245,-44.246942240675935,1.0708598626773924,1.8172142296160043,2.5175,0.12269741343076124,0.6407862444497037,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1979-06-30",-0.2939848728427785,-45.10683574832009,-0.23877617372986548,2.404191767709518,2.545,-0.19176964305462896,-1.0246033093734064,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1979-09-30",0.40240450290593976,-44.55871526815762,0.2115628814245485,2.0457046989520666,2.735,0.9693740840694964,1.7687608728036208,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1979-12-31",-0.09440173405981245,-44.36316668000365,0.5319302971933948,1.960430717320838,3.395,0.2886348394618432,-1.2795518583510135,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1980-03-31",-0.1605895702353477,-45.09751950062012,0.6283186373108096,2.1678098746299224,3.7675,0.2139401997057755,-1.692394879518755,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1980-06-30",-2.454057038884705,-47.251413167769606,0.3296657227330413,2.2087208013081394,3.1675,-2.474245906659589,-9.405595571832704,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1980-09-30",-0.5613477864443883,-47.9714230299626,0.269469373112996,2.2563254907450148,2.455,0.7328543152257172,0.4701906129414346,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1980-12-31",1.415160665268056,-46.88487641236455,-0.15057595984623862,2.778353693745661,3.9625,0.6169783018663777,2.8864339859322463,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1981-03-31",1.60586724790599,-46.507448234539716,0.014812488021453962,2.5933639919405227,4.15,0.03607298186114605,0.4174649539401609,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1981-06-30",-1.0538178910404206,-46.30384462607059,-0.04970927624817767,1.7707498790385579,4.4475,-0.4701916979426013,0.749627328696767,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1981-09-30",0.7940259344782374,-47.53671403321182,0.3806500757699782,1.8195177346553404,4.3975,-0.14010566751820885,-0.49517219208731755,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1981-12-31",-1.5140377433151997,-48.56620149417103,-0.2517691116329712,1.7293120516113092,3.3975,-1.3186532805764317,-0.5147170216911301,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1982-03-31",-2.039882162461626,-50.12876391459697,1.132392113571079,1.3993222590732657,3.5525,0.17006850398242346,-3.43343543741087,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1982-06-30",0.18472388550221375,-50.13174770922251,-0.3827436777338489,1.2314415528740241,3.6275,-0.2525028259729334,-3.9591478848927775,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1982-09-30",-0.6718940032346632,-50.65538897657722,0.14760959913127647,1.379332213233564,2.7525,0.6223958736061075,-3.9879022921412544,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1982-12-31",-0.21360576903499684,-51.97316940209053,0.2370319407842325,1.054897756134654,2.32,1.5379957696047608,-1.3895862250652646,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1983-03-31",0.8832161919173132,-51.972160935369914,0.1337282216518909,0.8528235220549796,2.165,0.673155190761987,0.5244268265990892,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1983-06-30",1.9154205004973779,-50.89838561005068,0.09528513153807538,0.7272377907296068,2.2,1.8480852629063182,2.331847378383789,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1983-09-30",1.649434013955564,-49.54821898296051,-0.4896247825198097,1.0155362474711715,2.365,1.7408910897291907,4.3376709627264916,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1983-12-31",1.7569615340218503,-48.31979072344078,0.3285720735132558,0.7198539842531382,2.3575,1.2201576078707532,4.80484822440157,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1984-03-31",1.6527715169550428,-47.2891829854952,-0.016873549977575175,1.2334598397516494,2.4225,0.3965985953584772,1.6446358748064438,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1984-06-30",1.3705104512281907,-46.550069120496914,0.03171771360818698,0.8988748914096512,2.6375,1.19337437879119,3.2751749699122703,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1984-09-30",0.6609765607096585,-46.536190593768204,0.521122205413832,0.8144373194648225,2.8475,0.43434468483811717,1.311106075317342,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1984-12-31",0.5698969053148817,-46.5632262931717,0.14046357938829468,0.5866771882007349,2.315,1.0531987161314538,1.1821145603283567,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1985-03-31",0.6140427219721634,-46.508446674956886,0.05718251709475042,1.136992022817207,2.12,1.3146588052360686,-0.3560830979541796,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1985-06-30",0.6080005258994658,-46.63306061457033,0.2545306763845623,0.5133105059842435,1.98,0.8479533127537353,0.5939798099471483,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1985-09-30",1.1964323560038626,-46.83968578739848,0.9284138461752578,0.47348880417192873,1.975,1.7509910995488154,-1.1554620164589913,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1985-12-31",0.5088885544215938,-46.35014794190068,1.1370427592819143,0.611238003064507,2.025,0.10776705712269852,1.6283597980734088,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1986-03-31",0.6696744932578103,-45.69398879409455,0.8020146110586213,0.5067930594244707,1.9575,0.7560500986890872,-0.19286427806457507,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1986-06-30",0.14177358586062727,-46.12352062114902,0.4591777500758232,0.4978707205951949,1.73,0.34058821834284103,-0.26818932437349674,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1986-09-30",0.6132728888205374,-46.00120234250189,0.5089836036285655,0.6283640421060888,1.5525,1.551926758678901,-0.6166630056722522,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1986-12-31",0.1455252806084939,-45.81298432996868,0.5366113909014036,0.7202836609703667,1.5675,0.3264926683886893,0.33758600833824204,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1987-03-31",0.4132346833674805,-44.87682291409666,-0.27908270516338596,0.7837165562497361,1.555,0.10022546486798678,-2.7498898522352766,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1987-06-30",0.7836044808026243,-44.595408801666956,0.1109100646914718,0.5593811686706474,1.6625,1.3659027642807464,1.052468150498198,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1987-09-30",0.5786717458587831,-43.959600840122086,0.2320252369372111,0.7856009165116973,1.71,1.0707817080558124,1.2224592003816204,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1987-12-31",1.4638952338440148,-43.94532403771208,0.42963768167967875,0.7138620060676892,1.73,0.1047548626491146,-0.19134172796729243,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1988-03-31",0.2512661747344769,-44.01656718993212,0.9597310109901891,0.8012144631416973,1.6675,1.4242044888303829,-0.322478535488141,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1988-06-30",0.9748814628302238,-43.8321112385568,0.21362661676678774,0.9584593468773939,1.7875,0.5748172478892588,1.3048879446108719,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1988-09-30",0.17944510436804784,-43.57948252058752,-0.02476056140499061,1.1793697205376041,1.995,0.556482899473143,-0.6118383357476664,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1988-12-31",1.0016242685613963,-43.2391428462096,-0.16004703942187892,0.8030985914093236,2.1175,1.0531636176647208,0.881588077873191,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1989-03-31",0.7449527038641657,-42.75282930505595,-0.7871210924978556,1.038552448845298,2.3625,0.24783744605356706,0.17935571160851427,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1989-06-30",0.4578466345672827,-43.001969347199356,-0.7179434107476901,0.9918633351072792,2.4325,0.4927512697620928,-0.5287747724235681,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1989-09-30",0.492222629805561,-43.03075547646478,0.11993340924444928,0.676333161591014,2.27,0.6271197987977928,1.1984702347389797,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1989-12-31",-0.023625504659141594,-43.3570476958811,0.7049570169038288,0.6277126294661706,2.1525,0.3776615124426064,-2.047296873804638,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1990-03-31",0.7593704653144906,-42.498410522432465,0.7017455775078951,1.2072012373534946,2.0625,0.8129142272247813,0.3259267930429244,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1990-06-30",0.1261207385640284,-43.16039026380073,1.0097986487832777,1.155307017012941,2.06,-0.02337494857489464,-3.443890310390091,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1990-09-30",-0.2802389912588521,-43.95926169888698,0.6022987273821667,0.9249148285658926,2.04,0.455868704329343,-1.6542378955911263,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1990-12-31",-1.166099321027958,-44.52187668854292,0.10375124644445566,0.8209405323020391,1.935,-0.5521328408689685,-3.3619016154469827,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1991-03-31",-0.7452355828890256,-45.56922777108271,-0.2077199208584679,1.0644031143708155,1.6075,-0.9775205146705934,-4.090644296885371,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1991-06-30",0.42260304427405027,-46.16973985444008,1.2010089677819191,0.6971013856972519,1.465,0.4027176983723235,-1.1208623427913955,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1991-09-30",0.18232213746782744,-46.19428006202013,0.3574119891820632,0.7535206464031496,1.4125,0.1258783054085555,-0.7267835081524288,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1991-12-31",0.14687519698359797,-46.43565829862367,0.5366803625334426,0.5654081743551309,1.205,-0.07982352786113367,-0.9722242270719939,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1992-03-31",0.7798020309339515,-46.45447183089757,1.3940702228410125,0.5635453508514132,1.005,1.6654359488315285,0.023885963080416683,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1992-06-30",0.8269106816303662,-45.74367029312082,0.16396331489496319,0.5930997572359153,0.9425,0.43214460956590983,3.051310256378914,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1992-09-30",0.7937231361635266,-45.99628969989724,1.0565389381028996,0.44383019362008724,0.815,1.0553251562584576,0.9640616974063265,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1992-12-31",0.7955273877106928,-46.17927310907207,-0.21394826791822086,0.56627940503029,0.7575,1.0098816451659776,2.513130492766258,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1993-03-31",-0.08263808430188924,-46.040536904580556,-0.4432148844755679,0.6133047842754813,0.76,0.020760547515363825,0.2709668562034917,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1993-06-30",0.39673244365934224,-45.44369483838774,-0.1449158193538136,0.541735387379827,0.75,0.7298259331601553,1.7233870910911997,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1993-09-30",0.26803152861917257,-44.84779579665427,-0.07032354801055629,0.46875584763999,0.765,0.7140905408558273,1.2878306302442355,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1993-12-31",1.093001676122951,-44.66141751685601,-0.14420523829561105,0.51728964669433,0.7475,0.6564020878562227,3.7218437445375785,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1994-03-31",0.6941959115515761,-44.21779385401442,0.595509883049053,0.5499346986448828,0.8025,0.7046904533227982,1.0716345170734831,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1994-06-30",1.1024433602041084,-43.68490027864196,-0.6165217656061317,0.48170437569243774,0.985,0.5378805869123093,1.9568344162438744,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1994-09-30",0.4231710081278317,-43.40770533145741,-0.6185857581774895,0.5605269602466656,1.1225,0.7999058328108433,0.5638743734739882,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1994-12-31",0.840107693394454,-42.68719046668535,0.07142227724244443,0.5263792244812215,1.2925,0.6813096324717938,2.140519078369935,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1995-03-31",-0.0335997971119828,-42.91207040190118,0.14969245502277628,0.5964404599422046,1.45,-0.19441980236194478,1.8218279402890059,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1995-06-30",-0.04713355814514042,-43.637124907318906,0.17654855582397988,0.44562146740307895,1.505,0.6943295445439368,-0.7577718036310355,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"1995-09-30",0.6233679361105304,-43.653741222803724,0.08343970557371239,0.42163125657639355,1.45,0.6279125210622238,0.7628285794613665,NaN,NaN,NaN,NaN,NaN,NaN,NaN
