date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_nominalrate,obs_consumption,obs_investment,obs_spread,obs_longinflation
1959-09-30,-0.49423649437845274,NaN,0.3978481840127168,0.27831609550292846,0.8925,0.9802263554511859,0.9379990998737098,0.15500000000000003,NaN
1959-12-31,-0.027652456963389582,NaN,0.5444174330563323,0.4187405852144277,0.9975,-0.13902423993630286,-1.980195733240242,0.17249999999999988,NaN
1960-03-31,1.8606785209294818,NaN,1.6644504126041126,0.4223985485395598,0.9825,0.2836235996572567,2.734659133032258,0.20499999999999985,NaN
1960-06-30,-0.8393263595401157,NaN,0.2709921982036345,0.3183255540810226,0.925,1.1013311556657301,-2.5009295704443657,0.24750000000000005,NaN
1960-09-30,-0.20284596363138174,NaN,0.19961474945429658,0.3656311203110274,0.735,-0.7636048811043405,-3.5170321881864863,0.3174999999999999,NaN
1960-12-31,-1.6526812888844056,NaN,0.15341325073831846,0.27870100578217816,0.575,-0.046395712313662685,-1.320049620087671,0.3024999999999999,NaN
1961-03-31,0.2213425365948929,NaN,0.6627102938639967,0.22987901385098652,0.4975,-0.4471096664223406,-2.0960729806386302,0.3174999999999999,NaN
1961-06-30,1.4715104412313051,NaN,1.1770497173857004,0.22402398957415137,0.4325,0.890212856341055,1.0444955211106777,0.3074999999999999,NaN
1961-09-30,1.254014186111796,NaN,0.4311884324553955,0.30854370684618715,0.42,0.17352088290818468,1.5960006165672391,0.2825000000000001,NaN
1961-12-31,1.6437127891107295,NaN,0.3698708088528013,0.34465422912957067,0.6,1.3644986018064076,2.536849278688935,0.28500000000000003,NaN
1962-03-31,1.4111036084407225,NaN,1.0176258437774006,0.5910931290804555,0.615,0.5415248838134712,1.3155662524442224,0.26,NaN
1962-06-30,0.7173607341331101,NaN,0.516349025622384,0.13671979833831394,0.6525,1.0826817899064922,2.569634205197402,0.2849999999999999,NaN
1962-09-30,0.5451022152686225,NaN,0.44581187241254927,0.2414319127919562,0.7125,0.4321316455366597,0.11050744681366798,0.2649999999999999,NaN
1962-12-31,-0.13072302270376035,NaN,0.6224836212937762,0.31403773322433715,0.73,1.0223493665143968,-1.2919887926340357,0.265,NaN
1963-03-31,0.9332291125838887,NaN,0.7358512212271046,0.22966916870710286,0.7425,0.3591176077431646,0.5978638589349883,0.2499999999999999,NaN
1963-06-30,0.8641105600839749,NaN,0.3271812575567523,0.1927234494997876,0.74,0.5178529665217368,3.7611475868239985,0.22249999999999992,NaN
1963-09-30,1.481686408219951,NaN,0.8218558327579006,0.1975463316582271,0.8325,1.2547383565671089,1.6902027854666324,0.2024999999999999,NaN
1963-12-31,0.38898786336172275,NaN,0.3831742641160679,0.7605386272219405,0.8625,0.04635767799985313,2.166263161551707,0.17999999999999994,NaN
1964-03-31,1.8339900569712242,-44.64605303926007,-0.3718868205842135,0.298492321876731,0.865,1.7767156863478295,2.7325217461316,0.1625000000000001,NaN
1964-06-30,0.7780183500979643,-43.36128449324123,0.8284427863437083,0.2668584155760101,0.8725,1.310334531313817,-0.017173708176432267,0.16249999999999987,NaN
1964-09-30,0.9703992667655648,-43.88419853693472,0.9117091660516247,0.39895710428301534,0.865,1.405525713767375,0.978732893022205,0.15749999999999997,NaN
1964-12-31,-0.10604772310740529,-43.66925802593134,0.24907376640149193,0.4888491250570226,0.895,-0.26649396539604187,0.9599628106794378,0.15999999999999992,NaN
1965-03-31,2.0560045414703687,-43.10126308946599,-0.10517320996143442,0.5016351630368288,0.995,1.6411613900005895,3.54325084491236,0.14749999999999996,NaN
1965-06-30,0.9645211078794791,-42.46964685407582,0.23642096905645005,0.42869817263375687,1.02,0.8107799280546057,2.2255091366392254,0.15250000000000008,NaN
1965-09-30,1.6462547018165408,-42.43807674335499,0.6721039954596969,0.36671480073593443,1.02,1.3410917355601182,2.1081879001539794,0.15999999999999992,NaN
1965-12-31,2.015231695212094,-42.172064571931024,0.8298617684616039,0.6397782606271551,1.0425,2.050824959648767,2.3706653946890532,0.125,NaN
1966-03-31,2.0489184055914267,-41.80770836152218,1.0899124092500656,0.6456120954968281,1.14,1.2122659410377379,2.168006310195969,0.10000000000000009,NaN
1966-06-30,-0.05625952791534772,-41.86200431716316,0.70934891636351,0.8527470035549989,1.2275,-0.15295428913391085,-0.8067450168814272,0.1775,NaN
1966-09-30,0.2723729602931657,-42.083832358096245,0.3926239886865898,1.0254496811568536,1.3525,0.5079459060807201,-1.4904832615454389,0.1825000000000001,NaN
1966-12-31,0.42603104541625303,-41.954102479959076,0.435797728653263,0.9139991573104744,1.39,-0.11096006769959477,-3.1761999591519707,0.2849999999999999,NaN
1967-03-31,0.4949396539690065,-43.24652731399093,0.8277075317527791,0.4562818607598551,1.205,0.02490774736692014,-2.7599684787100176,0.32499999999999996,NaN
1967-06-30,-0.3836973111070785,-43.589998153230155,1.1044117190030636,0.5352717808004837,0.9975,0.8877865581025546,2.0089428048914337,0.29000000000000004,NaN
1967-09-30,0.3948369793051354,-43.03577248573612,0.4245029695695332,0.9723781110371199,0.9725,0.059567521245096344,0.22975902522458513,0.27,NaN
1967-12-31,0.3469515216134589,-42.77904470180175,0.32490280035811364,1.098499451048296,1.0425,-0.056637291780958776,2.8388761231118553,0.27,NaN
1968-03-31,1.620246756774768,-43.6161645971167,1.6959196154440277,1.0865634389147338,1.1975,1.9176589732250227,1.8870742166623322,0.30499999999999994,NaN
1968-06-30,1.2501723961948263,-42.92615979304328,0.6193546673075034,1.042896457562792,1.495,1.0429943841045786,-1.0869168759194303,0.31999999999999984,NaN
1968-09-30,0.24325460942256072,-43.16917935054505,0.6718437818077315,0.9823619113155768,1.4875,1.473199241116907,0.6426645776396289,0.3500000000000001,NaN
1968-12-31,-0.028273427296410247,-43.36541129908327,0.5772354459920248,1.3976813376102903,1.48,-0.2932793951318624,2.812396381511595,0.31500000000000017,NaN
1969-03-31,1.10646587465284,-42.960455070923594,0.26078607438248386,1.0344843291942851,1.6425,0.597560840613065,2.679942850941275,0.30000000000000004,NaN
1969-06-30,-0.1862966390793641,-42.867423769542974,0.3166174813743823,1.2815061711154208,2.0825,0.1631616299135441,-0.24162846121281722,0.31000000000000005,NaN
1969-09-30,0.1427724754768267,-42.91545894421746,0.358885707731315,1.420183204438219,2.245,-0.20290402722247247,0.5903484997082042,0.2649999999999999,NaN
1969-12-31,-0.9624497633021756,-42.87330598285276,0.6511370955098579,1.285765561384311,2.235,0.1656708525966888,-2.988575433273011,0.26749999999999985,NaN
1970-03-31,-0.6680776098356711,-43.65449734451527,0.43213930662406413,1.4076429325760031,2.14,-0.14608349890348205,-1.578043821981312,0.3474999999999999,NaN
1970-06-30,-0.3319171933789278,-45.16204527412471,0.2825789344668258,1.3757204564488923,1.97,-0.3258332299739042,-1.892772215763805,0.3175000000000001,NaN
1970-09-30,0.35855626395553397,-45.98446964959211,0.9167976603415676,0.7853174418403608,1.6775,0.521549008297395,0.15600266258325446,0.48750000000000004,NaN
1970-12-31,-1.5992436000096921,-46.7562036243455,-0.1961057532021065,1.2737470520310712,1.3925,-0.7908987222640107,-0.5580210852228706,0.6074999999999999,NaN
1971-03-31,2.1793526420868625,-47.476208820047624,0.5110139034263236,1.5010114457351786,0.965,0.7875586846133098,1.8690494359695164,0.6275,NaN
1971-06-30,0.017522055803853576,-47.442578144272204,0.24950278987166066,1.3020347385843234,1.1425,0.19993248950187503,3.5964313697164907,0.5899999999999999,NaN
1971-09-30,0.24398443242912293,-47.573216329192554,0.42438120810267455,1.0015341335644745,1.37,0.2145003467892037,1.5536481791069257,0.5549999999999997,NaN
1971-12-31,-0.2844812420695009,-46.686699549700315,-0.025139605769858905,0.8025631911778408,1.1875,0.9060713273056242,2.2143283043461026,0.6300000000000001,NaN
1972-03-31,1.2115507199832676,-46.02535972784071,0.8702480542184633,1.5366347612411957,0.8875,0.2821880604220617,3.5379173143054166,0.55,NaN
1972-06-30,1.7937675037489331,-45.77138383827722,0.7144357455145696,0.587690557606102,1.075,1.3207476614647273,1.2479037479817379,0.5200000000000002,NaN
1972-09-30,0.3954300103507613,-45.89963873689194,0.43324708271704826,0.9631376183206086,1.185,0.8870759067077127,0.5662014204622312,0.47,NaN
1972-12-31,1.0781027012565891,-45.5155208390635,0.7294104209894273,1.3093476747019661,1.2875,1.2744405398252612,4.145267734710623,0.405,NaN
1973-03-31,1.973208091220946,-45.0600674421702,1.4419938050610943,1.175619711766096,1.635,1.2915306551666061,3.4022259880610473,0.3425,NaN
1973-06-30,0.6053838353842211,-44.47525071079975,0.01479713386335832,1.536707537793669,1.955,-0.2164056820467275,0.4945671513036043,0.32000000000000006,NaN
1973-09-30,-1.0839770261011905,-44.392250423452225,-0.013391588286738865,1.9306031506474142,2.64,-0.30313107513457727,-0.6472635714691366,0.31500000000000017,NaN
1973-12-31,0.4137215801114813,-44.14646858579153,0.19533236630553674,1.9597853577340896,2.5,-0.7610228935125418,-2.240509225815046,0.4224999999999999,NaN
1974-03-31,-1.417853446124684,-44.678585728752374,0.4589992707385949,1.9051458521692322,2.3325,-0.3841223723090925,-2.913335247362714,0.37249999999999983,NaN
1974-06-30,-0.2738001608281637,-45.3372287416463,0.24403809975725999,2.3580223502313924,2.8125,0.24861899762571582,-1.4291221085449446,0.3800000000000001,NaN
