date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_nominalrate,obs_consumption,obs_investment,obs_longinflation
1959-09-30,-0.40570903579066897,NaN,1.2310992429224732,0.22878069919278765,0.8925,1.0277163278383572,0.9875344962099852,NaN
1959-12-31,-0.046799986577150676,NaN,0.2660276551792129,0.45599714216946197,0.9975,-0.14620970575465186,-2.017452290169519,NaN
1960-03-31,1.8051159459422594,NaN,1.681385203714969,0.4539272433419228,0.9825,0.25044212213924943,2.7031304382549415,NaN
1960-06-30,-0.8372691169841628,NaN,0.38522975763966016,0.3165275082249952,0.925,1.1004217175226927,-2.6299359905660014,NaN
1960-09-30,-0.19864175324961764,NaN,-0.3605231484960669,0.3605231484960836,0.735,-0.7284443170051169,-3.381119750347983,NaN
1960-12-31,-1.68665648138846,NaN,0.3824718826125506,0.31439504899677395,0.575,-0.11299394537078733,-1.3557436632831932,NaN
1961-03-31,0.22586011294465358,NaN,1.1553679538831019,0.22396425935049535,0.4975,-0.4414174131653237,-1.952889844925787,NaN
1961-06-30,1.468597845630648,NaN,1.1371014254362488,0.2234637801416195,0.4325,0.8592283546598356,0.9077873493556599,NaN
1961-09-30,1.2737032387097225,NaN,0.40590417320409133,0.2674990449303305,0.42,0.21357289794412537,1.6370452784858935,NaN
1961-12-31,1.673801421296428,NaN,0.35771830169405994,0.3111805133855672,0.6,1.4240891672029132,2.570322994426766,NaN
1962-03-31,1.362062714564205,NaN,1.360791722089516,0.6194710075284604,0.615,0.4829366971177418,1.287188373979098,NaN
1962-06-30,0.676313908902304,NaN,-0.1762891598029337,0.1762891598029448,0.6525,1.041339787629214,2.408779201181499,NaN
1962-09-30,0.6160014050770268,NaN,0.4315427880530631,0.219925314066316,0.7125,0.4798432556107013,0.25329968801399705,NaN
1962-12-31,-0.10788645463972735,NaN,0.9832553552333867,0.3070851283573983,0.73,1.00008951635,-1.285036187831845,NaN
1963-03-31,0.7771288109546415,NaN,0.9240989853729842,0.3498035923700016,0.7425,0.23795036531999436,0.47772943518584743,NaN
1963-06-30,0.9238493503472611,NaN,-0.13086152358204872,0.13086152358203762,0.74,0.5785625054685717,3.8230095126309926,NaN
1963-09-30,1.5180274491596757,NaN,1.0836621487474996,0.1742160719385044,0.8325,1.276157660537658,1.7135330450481767,NaN
1963-12-31,0.33533756803267867,NaN,0.4620139714372251,0.7802380284184895,0.8625,0.025439770950330676,2.1465637601864485,NaN
1964-03-31,1.8706240728980417,-44.12657135199357,0.9682769026863491,0.25873235649509496,0.865,1.78904470158614,2.87693896837804,NaN
