"date","obs_gdp","obs_hours","obs_wages","obs_gdpdeflator","obs_corepce","obs_nominalrate","obs_consumption","obs_investment","obs_spread","obs_longinflation","obs_longrate","obs_tfp","obs_gdi","obs_nominalrate1","obs_nominalrate2","obs_nominalrate3","obs_nominalrate4","obs_nominalrate5","obs_nominalrate6"
"1962-06-30",0.5909998974690689,NaN,0.39631898032338464,0.2739957539356297,0.3783788298168833,0.6525,0.91878984097018,2.24447540827607,0.2849999999999999,NaN,NaN,NaN,0.6273692566264977,NaN,NaN,NaN,NaN,NaN,NaN
"1962-09-30",0.5481359529216023,NaN,0.4665162601836137,0.23425745555685218,0.3178111430970798,0.7125,0.4677366962501539,0.1569771301098144,0.2649999999999999,NaN,NaN,NaN,0.6163539307336707,NaN,NaN,NaN,NaN,NaN,NaN
"1962-12-31",-0.02997078745814452,NaN,0.6871068708319883,0.2281517920194709,0.17731930171991372,0.73,1.082346635336262,-1.0382063639743144,0.265,NaN,NaN,NaN,0.7680791556354816,NaN,NaN,NaN,NaN,NaN,NaN
"1963-03-31",0.6899851233207688,NaN,0.4989845299668949,0.48794108453948937,0.32694655949510043,0.7425,0.10171818565332114,0.4378412235513829,0.2499999999999999,NaN,NaN,NaN,0.408360853282419,NaN,NaN,NaN,NaN,NaN,NaN
"1963-06-30",0.9966430818676653,NaN,0.4237891414505368,0.07740794370820758,0.3525456351617162,0.74,0.6341059841380003,3.765875881947489,0.22249999999999992,NaN,NaN,NaN,1.1646664525622796,NaN,NaN,NaN,NaN,NaN,NaN
"1963-09-30",1.5854818479275279,NaN,0.9124598863514355,0.10495788838129627,0.37787106885236454,0.8325,1.3488129211193245,1.6639634397622949,0.2024999999999999,NaN,NaN,NaN,0.986744949989915,NaN,NaN,NaN,NaN,NaN,NaN
"1963-12-31",0.4811328231775436,NaN,0.5024272539714381,0.649388666979922,0.4822351095671973,0.8625,0.18406683386800182,2.157528607252135,0.17999999999999994,NaN,NaN,NaN,0.6500133352985049,NaN,NaN,NaN,NaN,NaN,NaN
"1964-03-31",1.7133044235393857,-44.64566949215445,-0.4611070829082964,0.38324711568038516,0.4378221420773709,0.865,1.6682281162825996,2.325642854868737,0.1625000000000001,NaN,NaN,NaN,1.2183405361620991,NaN,NaN,NaN,NaN,NaN,NaN
"1964-06-30",0.7434290965133039,-43.36089620854023,0.7954721559552902,0.300095710142223,0.31006147235936865,0.8725,1.3030595407535817,0.08014953389727797,0.16249999999999987,NaN,NaN,NaN,1.0139693043119458,NaN,NaN,NaN,NaN,NaN,NaN
"1964-09-30",0.8714628389241419,-43.88381543400396,0.812093936719338,0.49997386906444063,0.2881770876464351,0.865,1.2815827787221679,0.8064675044331726,0.15749999999999997,NaN,NaN,NaN,0.9312873532081989,NaN,NaN,NaN,NaN,NaN,NaN
"1964-12-31",0.002765457125275539,-43.66888785511106,0.30859453818258276,0.4273395192393892,0.2664787218414677,0.895,-0.1807337982573598,1.1252500822412914,0.15999999999999992,NaN,NaN,NaN,0.6031447726363437,NaN,NaN,NaN,NaN,NaN,NaN
"1965-03-31",2.129738132973835,-43.10091170233265,-0.032724757740743016,0.4308958514530836,0.3698017183382696,0.995,1.7130666020131802,3.640166526855404,0.14749999999999996,NaN,NaN,NaN,1.9064017177313763,NaN,NaN,NaN,NaN,NaN,NaN
"1965-06-30",0.9840983280672733,-42.46931846168846,0.2131887102308938,0.4611515491812934,0.3062630544103495,1.02,0.7561770095557252,2.163448584966343,0.15250000000000008,NaN,NaN,NaN,0.8966534540537863,NaN,NaN,NaN,NaN,NaN,NaN
"1965-09-30",1.5689962572982497,-42.43777415885064,0.5809831642959451,0.45903469981758427,0.30532794698525656,1.02,1.250159249026872,1.9965013637591178,0.15999999999999992,NaN,NaN,NaN,0.9498389545059549,NaN,NaN,NaN,NaN,NaN,NaN
"1965-12-31",1.9855617147944704,-42.171789434996995,0.83003207127883,0.6475950229241079,0.33530247297388627,1.0425,2.066731424992918,2.4453962089189707,0.125,NaN,NaN,NaN,1.8281259571193642,NaN,NaN,NaN,NaN,NaN,NaN
"1966-03-31",2.0954197739595504,-41.80746134315232,1.1002072254162942,0.6118807992296027,0.5085409701111487,1.14,1.2469283095969175,2.210311858126157,0.10000000000000009,NaN,NaN,NaN,1.821575381590157,NaN,NaN,NaN,NaN,NaN,NaN
"1966-06-30",-0.0488193691569494,-41.86178530408951,0.6669519225308007,0.9056468129712503,0.8113738284028393,1.2275,-0.2054270481576248,-0.5945250843330085,0.1775,NaN,NaN,NaN,0.19827233138354217,NaN,NaN,NaN,NaN,NaN,NaN
"1966-09-30",0.4133775781365312,-42.08364061683538,0.5523810073815083,0.8768572539291863,0.8300482923633723,1.3525,0.6366913214677972,-1.181232479697858,0.1825000000000001,NaN,NaN,NaN,0.3983667535549795,NaN,NaN,NaN,NaN,NaN,NaN
"1966-12-31",0.5001986499850286,-41.95393680104933,0.5225709375528576,0.8180109922167667,0.8681960538761135,1.39,-0.014267438432602475,-2.6606895525549734,0.2849999999999999,NaN,NaN,NaN,0.522178437123233,NaN,NaN,NaN,NaN,NaN,NaN
"1967-03-31",0.5108645577416526,-43.2463861373213,0.9229050927993199,0.4192663877658376,0.5481377088743411,1.205,0.06242927017692246,-2.3675395757588813,0.32499999999999996,NaN,NaN,NaN,0.18491888154734681,NaN,NaN,NaN,NaN,NaN,NaN
"1967-06-30",-0.39136397794981015,-43.589879675601374,1.0148068039115388,0.595194431640822,0.6686337780374085,0.9975,0.828934173025142,1.9467222715734978,0.29000000000000004,NaN,NaN,NaN,0.06343462730045157,NaN,NaN,NaN,NaN,NaN,NaN
"1967-09-30",0.5063621563556664,-43.035674751949884,0.45654504317234057,0.8937422211709123,0.8992910553234701,0.9725,0.1194790843929816,0.5143127333219866,0.27,NaN,NaN,NaN,0.6994209671549845,NaN,NaN,NaN,NaN,NaN,NaN
"1967-12-31",0.3945755561198583,-42.77896568064415,0.260903592283368,1.0899017997625382,0.9930471520213313,1.0425,-0.04692871392155684,2.6033076141950606,0.27,NaN,NaN,NaN,0.5918958603412738,NaN,NaN,NaN,NaN,NaN,NaN
"1968-03-31",1.6002211540729894,-43.61610224365028,1.5600843427778233,1.0879885769619957,1.1222813648052998,1.1975,1.9001897398577938,1.8108092336750925,0.30499999999999994,NaN,NaN,NaN,1.095222718918154,NaN,NaN,NaN,NaN,NaN,NaN
"1968-06-30",1.1816467894745664,-42.92611209852174,0.4938465282013249,1.1151986449710716,1.1524485851954314,1.495,0.9729925949698348,-0.8541573896970633,0.31999999999999984,NaN,NaN,NaN,1.0137901539347016,NaN,NaN,NaN,NaN,NaN,NaN
"1968-09-30",0.29429361703925405,-43.16914438130051,0.6687224966407723,0.9584737912987418,1.1112271799878837,1.4875,1.4820233382302206,0.7167187352714266,0.3500000000000001,NaN,NaN,NaN,0.8758439362979153,NaN,NaN,NaN,NaN,NaN,NaN
"1968-12-31",0.012190694278801928,-43.36538722574635,0.5822066382180302,1.3874492972250962,1.1638323256853766,1.48,-0.28142289868104964,2.6524546567062157,0.31500000000000017,NaN,NaN,NaN,0.17971542600003776,NaN,NaN,NaN,NaN,NaN,NaN
"1969-03-31",1.1091398199354785,-42.9604401893057,0.34873973887357135,1.0022302961889995,1.1001008508605636,1.6425,0.6319669713743092,2.3994983584849416,0.30000000000000004,NaN,NaN,NaN,0.5140435630084372,NaN,NaN,NaN,NaN,NaN,NaN
"1969-06-30",-0.19278902299559864,-42.86741651439813,0.2942680466161529,1.3131336609317756,1.2012703039683714,2.0825,0.1334665766807852,-0.18440761124141059,0.31000000000000005,NaN,NaN,NaN,0.17344589369914232,NaN,NaN,NaN,NaN,NaN,NaN
"1969-09-30",0.11573346299296183,-42.91545789699684,0.3627768833232792,1.41519406157129,1.1557183162913987,2.245,-0.19623060473790144,0.45673449523713217,0.2649999999999999,NaN,NaN,NaN,0.23612549531200067,NaN,NaN,NaN,NaN,NaN,NaN
"1969-12-31",-0.8987326319794819,-42.87330987448864,0.6732762402171688,1.2418564310178404,1.1690320933607001,2.235,0.21147391073388366,-2.6986138276281046,0.26749999999999985,NaN,NaN,NaN,-0.6387802213073002,NaN,NaN,NaN,NaN,NaN,NaN
"1970-03-31",-0.6495166937388053,-43.654505054181804,0.42773916322450534,1.3649637208353216,1.0856056513465884,2.14,-0.1017157617035247,-1.5708414040130902,0.3474999999999999,NaN,NaN,NaN,-1.1837481053624366,NaN,NaN,NaN,NaN,NaN,NaN
"1970-06-30",-0.3837852921910079,-45.16205582481474,0.14542725167601134,1.430145470723776,1.121507082013995,1.97,-0.3943494812795434,-1.887085852239534,0.3175000000000001,NaN,NaN,NaN,-0.5660410425286644,NaN,NaN,NaN,NaN,NaN,NaN
"1970-09-30",0.3554106780880195,-45.98448220124805,0.8042143153396575,0.8230859479410491,1.1090686694158247,1.6775,0.501037571981322,0.08256609139819515,0.48750000000000004,NaN,NaN,NaN,0.29055274421261323,NaN,NaN,NaN,NaN,NaN,NaN
"1970-12-31",-1.5504287772544645,-46.75621746519297,-0.29848539230935556,1.290955374401559,1.396664818953175,1.3925,-0.8071802491026459,-0.7063535449402969,0.6074999999999999,NaN,NaN,NaN,-1.4566542000487237,NaN,NaN,NaN,NaN,NaN,NaN
"1971-03-31",2.0959762555310846,-47.47622335669143,0.5207132151606064,1.516442634510673,1.256771600170703,0.965,0.7746592854988466,1.6787494599348252,0.6275,NaN,NaN,NaN,1.425335713425202,NaN,NaN,NaN,NaN,NaN,NaN
"1971-06-30",-0.002318023217928733,-47.44259289103602,0.12428423168432401,1.3349533939809088,1.138327998484101,1.1425,0.1688034364867752,3.2322964091624717,0.5899999999999999,NaN,NaN,NaN,0.08077257885794609,NaN,NaN,NaN,NaN,NaN,NaN
"1971-09-30",0.23083135675907585,-47.57323089711092,0.363358134515801,1.0031092832128774,0.9381277707979141,1.37,0.2144403975780751,1.2985463967983946,0.5549999999999997,NaN,NaN,NaN,0.31877200078980206,NaN,NaN,NaN,NaN,NaN,NaN
"1971-12-31",-0.25617397335275793,-46.68671363549595,-0.1337826460047764,0.8207754724468774,0.5732771692369631,1.1875,0.8897605561442257,2.1054699796116183,0.6300000000000001,NaN,NaN,NaN,0.7150851913680478,NaN,NaN,NaN,NaN,NaN,NaN
"1972-03-31",1.1251046527217312,-46.02537310315621,1.009536799025701,1.6296958769185022,0.9562500997211565,0.8875,0.16405713983447257,3.200794755127845,0.55,NaN,NaN,NaN,0.7850936816911069,NaN,NaN,NaN,NaN,NaN,NaN
"1972-06-30",1.7414844117676465,-45.771396339366774,0.5735482747656229,0.6003362174936466,0.6763407472656802,1.075,1.3107361434318676,1.2447469109776677,0.5200000000000002,NaN,NaN,NaN,0.7275884217924133,NaN,NaN,NaN,NaN,NaN,NaN
"1972-09-30",0.4122149777836315,-45.89965025488608,0.44312221000626373,0.8798648987986102,0.7510018806953678,1.185,0.9728575638622949,0.6823347884645226,0.47,NaN,NaN,NaN,1.1093665876347414,NaN,NaN,NaN,NaN,NaN,NaN
"1972-12-31",1.230780497166628,-45.5155313109759,0.7413288194546896,1.124497120006973,0.6274561340689822,1.2875,1.462472707900342,3.9912378903877888,0.405,NaN,NaN,NaN,2.1160584661288118,NaN,NaN,NaN,NaN,NaN,NaN
"1973-03-31",1.7679115599128492,-45.0600768427116,1.314614442214368,1.2715102547074864,0.7017022461249134,1.635,1.1865076769801863,3.0519218560736414,0.3425,NaN,NaN,NaN,1.108295986865615,NaN,NaN,NaN,NaN,NaN,NaN
"1973-06-30",0.4624338015799978,-44.475259045031414,-0.23734910638372186,1.6272434326177532,1.3541247128251666,1.955,-0.3049249476011928,0.33623549021654653,0.32000000000000006,NaN,NaN,NaN,-0.11533337489892936,NaN,NaN,NaN,NaN,NaN,NaN
"1973-09-30",-1.0513424230106372,-44.39225772027594,-0.13614642046572145,1.8530627439858893,1.324624092360338,2.64,-0.22329405179573047,-0.5733773666165287,0.31500000000000017,NaN,NaN,NaN,-0.17614213610284146,NaN,NaN,NaN,NaN,NaN,NaN
"1973-12-31",0.6464664995813552,-44.146474892254,0.2863685505858138,1.7160613938124403,1.3861047150035333,2.5,-0.5154961136461855,-1.745765409113853,0.4224999999999999,NaN,NaN,NaN,0.7595424482545354,NaN,NaN,NaN,NaN,NaN,NaN
"1974-03-31",-1.5017808946306443,-44.67859110512673,0.23568319403149962,2.0168013967972964,1.699589061566975,2.3325,-0.49368612101077236,-2.5900386081751767,0.37249999999999983,NaN,NaN,NaN,-1.4476793176026348,NaN,NaN,NaN,NaN,NaN,NaN
"1974-06-30",-0.13498983404116593,-45.33723325724222,0.37064634403720653,2.2142445959908663,2.4550495458631527,2.8125,0.3955060668483279,-1.1147711203053468,0.3800000000000001,NaN,NaN,NaN,-0.7954898973803637,NaN,NaN,NaN,NaN,NaN,NaN
"1974-09-30",-1.6391285174305992,-45.57940693293771,-0.07552698047376127,3.0005910110158407,2.8203859535411713,3.025,-0.44964901886734854,-1.4688658552760803,0.46250000000000013,NaN,NaN,NaN,-1.196340008356156,NaN,NaN,NaN,NaN,NaN,NaN
"1974-12-31",-1.0104535315572427,-47.488847536727185,-0.267595435805712,2.9931722627364987,2.4191662524274626,2.335,-2.486733634401306,-5.221940189431984,0.7250000000000001,NaN,NaN,NaN,-1.8084883742302882,NaN,NaN,NaN,NaN,NaN,NaN
"1975-03-31",-1.7171149885250703,-50.26629899191295,0.7480784776429106,2.2339566948162304,1.940954961006236,1.5775,-0.05724752930833521,-5.309600114831204,0.7775000000000001,NaN,NaN,NaN,-1.6505366716848435,NaN,NaN,NaN,NaN,NaN,NaN
"1975-06-30",0.28943078500380803,-50.80369103660631,0.6698096604354331,1.4492069635838156,1.5188314369328992,1.355,0.9087347279933766,-0.8233739727978029,0.645,NaN,NaN,NaN,0.3715326477393255,NaN,NaN,NaN,NaN,NaN,NaN
"1975-09-30",1.1403164424122147,-50.09054008841232,-0.01927385325176667,1.7635344835512434,1.4928582097359477,1.54,1.0069269683196103,1.3232025241660006,0.5699999999999998,NaN,NaN,NaN,1.498445938683024,NaN,NaN,NaN,NaN,NaN,NaN
"1975-12-31",0.8449321153928047,-49.892411764364155,-0.03469132312318157,1.6523094645832792,1.6148878717788584,1.3525,0.5664020609254417,1.279104644849971,0.6299999999999999,NaN,NaN,NaN,0.5236582224380504,NaN,NaN,NaN,NaN,NaN,NaN
"1976-03-31",1.701145925213332,-48.74272581021922,0.8210151143140665,1.0712127993952159,1.510516455272759,1.2075,1.5224714563482067,3.386351249907904,0.6275,NaN,NaN,NaN,1.5288142654602765,NaN,NaN,NaN,NaN,NaN,NaN
"1976-06-30",0.27728777537394667,-48.47947033375641,0.8708628105392413,0.9960363433211938,1.1897075298271886,1.3,0.263811706408279,1.9083473851045474,0.5325000000000002,NaN,NaN,NaN,0.15336268133212538,NaN,NaN,NaN,NaN,NaN,NaN
"1976-09-30",0.042811674198284244,-48.59497021733207,0.814068130816914,1.268784201829476,1.5502750107615704,1.32,0.813763363088249,0.7521204509154389,0.4724999999999997,NaN,NaN,NaN,0.26597853231460356,NaN,NaN,NaN,NaN,NaN,NaN
"1976-12-31",0.3615506536268409,-48.894209441204346,0.4468461831232784,1.6641003198222482,1.5477313896012035,1.2175,0.7283756986063317,4.0384807662705855,0.5050000000000001,NaN,NaN,NaN,-0.07508059533598566,NaN,NaN,NaN,NaN,NaN,NaN
"1977-03-31",0.6881025808855412,-48.76746715122314,0.2710485721622802,1.5932858132864602,1.6518419756410552,1.165,0.8625776080356085,3.408049331018775,0.43999999999999995,NaN,NaN,NaN,0.4344758927705472,NaN,NaN,NaN,NaN,NaN,NaN
"1977-06-30",1.3182766320025907,-47.245887447705655,0.4590745151044129,1.5568555239923842,1.519821902550067,1.29,0.21885128037837376,4.8820589466475495,0.4075,NaN,NaN,NaN,1.8921897036758173,NaN,NaN,NaN,NaN,NaN,NaN
"1977-09-30",1.132773744787663,-47.17224209812435,0.5509697484808673,1.380742978785543,1.655326167970017,1.455,0.6072376668914581,1.6357851321051775,0.36749999999999994,NaN,NaN,NaN,1.2864489620904584,NaN,NaN,NaN,NaN,NaN,NaN
"1977-12-31",0.034810104763127736,-46.305573916592756,0.04872682771552839,1.6676379751469295,1.4585048690645142,1.6275,0.7956829022736533,1.6904134440386631,0.33499999999999996,NaN,NaN,NaN,0.6098608913771675,NaN,NaN,NaN,NaN,NaN,NaN
"1978-03-31",-0.2846137009675953,-46.623498463635485,1.65514150148669,1.6621186164430313,1.5798827472788268,1.69,0.11446613965269137,0.6371657393523522,0.2974999999999999,NaN,NaN,NaN,-0.01633464319392708,NaN,NaN,NaN,NaN,NaN,NaN
"1978-06-30",3.289776945875811,-45.16099406818835,-0.8119014064925656,1.8950354213143505,1.7199373238772075,1.82,1.8080775187379494,6.314798345200002,0.2875000000000001,NaN,NaN,NaN,2.39665600672494,NaN,NaN,NaN,NaN,NaN,NaN
"1978-09-30",0.46973659788194233,-45.01487407133824,-0.2186647281903764,1.7230133564624328,1.7070270441756907,2.0225,-0.0018147672950830085,2.457799879552436,0.25249999999999995,NaN,NaN,NaN,0.1481438089496745,NaN,NaN,NaN,NaN,NaN,NaN
"1978-12-31",0.969420806725485,-44.691920255306236,0.3098414140101924,2.011636962548291,1.7790356211189629,2.395,0.2303912802055219,1.7253771052413325,0.24249999999999972,NaN,NaN,NaN,0.524833918951173,NaN,NaN,NaN,NaN,NaN,NaN
"1979-03-31",-0.272894504516219,-44.246942240675935,1.1403121726500431,1.8175579269402053,1.3490796695583729,2.5175,0.12487217732051192,0.7284974591377058,0.2625000000000002,NaN,NaN,NaN,0.4604948719868607,NaN,NaN,NaN,NaN,NaN,NaN
"1979-06-30",-0.2667803816579273,-45.10683574832009,-0.17531735421713046,2.3558186026374717,2.1653473792143885,2.545,-0.14706827323915928,-0.82203934244236,0.3200000000000003,NaN,NaN,NaN,-0.9219909960775596,NaN,NaN,NaN,NaN,NaN,NaN
"1979-09-30",0.399248642917438,-44.55871526815762,0.2762355709609088,2.0182912980678758,1.8212025504304563,2.735,1.0004552160314484,1.702726708067745,0.32250000000000023,NaN,NaN,NaN,-0.20819544099479614,NaN,NaN,NaN,NaN,NaN,NaN
"1979-12-31",-0.11414229673477605,-44.36316668000365,0.599065949073796,1.9426945774578375,2.057010969651696,3.395,0.309125645128705,-1.2658204026328308,0.34250000000000025,NaN,NaN,NaN,0.043679686635922366,NaN,NaN,NaN,NaN,NaN,NaN
"1980-03-31",-0.15885584321130297,-45.09751950062012,0.6648116215648814,2.143384527727177,2.4051884586276717,3.7675,0.25289300609006027,-1.5436025079383853,0.37250000000000005,NaN,NaN,NaN,-0.40966264219630677,NaN,NaN,NaN,NaN,NaN,NaN
"1980-06-30",-2.4336585710197256,-47.251413167769606,0.37871919449617986,2.166764866435811,2.20790964531683,3.1675,-2.414625338226384,-8.843925168631333,0.7199999999999998,NaN,NaN,NaN,-2.2665015075986505,NaN,NaN,NaN,NaN,NaN,NaN
"1980-09-30",-0.52643657189827,-47.9714230299626,0.1684516509937728,2.2701121231037735,2.194674772470595,2.455,0.7327089595904113,0.6949504387182892,0.5550000000000002,NaN,NaN,NaN,0.35803021424919423,NaN,NaN,NaN,NaN,NaN,NaN
"1980-12-31",1.4211727346062242,-46.88487641236455,-0.01811974642911829,2.769201642289243,2.4012773763887107,3.9625,0.6173255637629271,2.679834145330756,0.5625,NaN,NaN,NaN,2.1008644675468258,NaN,NaN,NaN,NaN,NaN,NaN
"1981-03-31",1.6018092261118055,-46.507448234539716,0.037038223396895775,2.5511096645263187,2.1958918083045287,4.15,0.053813398415258895,0.5907857375023973,0.5724999999999998,NaN,NaN,NaN,0.32812143856002507,NaN,NaN,NaN,NaN,NaN,NaN
"1981-06-30",-0.9874088784605384,-46.30384462607059,-0.03560876104024002,1.755918080748442,1.858405745179148,4.4475,-0.47469372787076747,0.8581825994798287,0.5049999999999999,NaN,NaN,NaN,-0.24249650884844431,NaN,NaN,NaN,NaN,NaN,NaN
"1981-09-30",0.7291230415225725,-47.53671403321182,0.2985290921298178,1.8478887220211515,1.8139248123778096,4.3975,-0.1713827844889826,-0.5045861305460919,0.4075000000000002,NaN,NaN,NaN,0.971580114004067,NaN,NaN,NaN,NaN,NaN,NaN
"1981-12-31",-1.4431946721986222,-48.56620149417103,-0.2374781491829403,1.7843559227287198,1.7504403670864477,3.3975,-1.3627369580474058,-0.44559686399485154,0.6475,NaN,NaN,NaN,-1.4035522325259953,NaN,NaN,NaN,NaN,NaN,NaN
"1982-03-31",-1.9646304687028326,-50.12876391459697,1.2093264453832964,1.335446408271146,1.435994058092227,3.5525,0.2457807762965114,-3.1015593463070035,0.6850000000000005,NaN,NaN,NaN,-1.0931651325195357,NaN,NaN,NaN,NaN,NaN,NaN
"1982-06-30",0.1860816464487436,-50.13174770922251,-0.360046396664887,1.2281888739457791,1.3328240113602785,3.6275,-0.23829180977221753,-3.542519671195332,0.7125000000000004,NaN,NaN,NaN,0.04106761096763778,NaN,NaN,NaN,NaN,NaN,NaN
"1982-09-30",-0.6538985184687762,-50.65538897657722,0.1397115141360039,1.40190116648915,1.5862366983141918,2.7525,0.6064132610099637,-3.5118979301578426,0.7825000000000002,NaN,NaN,NaN,-0.6826391301021473,NaN,NaN,NaN,NaN,NaN,NaN
"1982-12-31",-0.1945876927443302,-51.97316940209053,0.3299916847912754,1.0805333713557186,1.3928764866088184,2.32,1.5144182661398942,-1.0730487731509142,0.9300000000000002,NaN,NaN,NaN,-0.7056511812658761,NaN,NaN,NaN,NaN,NaN,NaN
"1983-03-31",0.9495819979492115,-51.972160935369914,0.2577090503481705,0.8447819915154753,1.352451677697486,2.165,0.6733364518419105,0.7777451832748361,0.8174999999999999,NaN,NaN,NaN,0.7573228210098426,NaN,NaN,NaN,NaN,NaN,NaN
"1983-06-30",1.949055866664473,-50.89838561005068,0.3212695793306575,0.6748463037857366,0.7732022131319738,2.2,1.8938105621292722,2.423120705951737,0.6775000000000002,NaN,NaN,NaN,1.3805467738361554,NaN,NaN,NaN,NaN,NaN,NaN
"1983-09-30",1.6396107825174866,-49.54821898296051,-0.48898678947824625,1.0399676254618573,1.51167110051027,2.365,1.7060927257745329,4.151792448240626,0.47499999999999964,NaN,NaN,NaN,1.0557288144364074,NaN,NaN,NaN,NaN,NaN,NaN
"1983-12-31",1.7502149432465086,-48.31979072344078,0.35421740832872195,0.7223315876927927,0.798979150454926,2.3575,1.2071548090063722,4.619094219024755,0.48,NaN,NaN,NaN,1.9711703441168904,NaN,NaN,NaN,NaN,NaN,NaN
"1984-03-31",1.697794983706158,-47.2891829854952,0.21856564873510842,1.0328248857477185,1.0009794491170787,2.4225,0.5909868733713797,1.9693086786705782,0.4500000000000002,NaN,NaN,NaN,2.465571118423604,NaN,NaN,NaN,NaN,NaN,NaN
"1984-06-30",1.4018773319798838,-46.550069120496914,0.08761166031624468,0.8815104331191037,1.1638564065564516,2.6375,1.205307415625434,3.1444103505859577,0.375,NaN,NaN,NaN,1.2635749537465601,NaN,NaN,NaN,NaN,NaN,NaN
"1984-09-30",0.6721402584698555,-46.536190593768204,0.5841273280295101,0.8218805536947649,0.9396263125225346,2.8475,0.42472115918537057,1.2448427428264575,0.4600000000000004,NaN,NaN,NaN,0.7886467494785276,NaN,NaN,NaN,NaN,NaN,NaN
"1984-12-31",0.5508643560989457,-46.5632262931717,0.15715039044409962,0.6195729246161186,0.7161341397335264,2.315,1.022580585186672,1.190326725548091,0.4674999999999998,NaN,NaN,NaN,0.8355447004950167,NaN,NaN,NaN,NaN,NaN,NaN
"1985-03-31",0.6653640347110135,-46.508446674956886,0.11915885529462655,1.1767443904972197,1.3743084723447652,2.12,1.4105330478142886,-0.22463073901938524,0.4525000000000001,NaN,NaN,NaN,0.5570557955656752,NaN,NaN,NaN,NaN,NaN,NaN
"1985-06-30",0.6750170602888628,-46.63306061457033,0.37508428378044134,0.564854324360553,0.9011147450021184,1.98,0.9187969831075948,0.6215371272862452,0.5524999999999998,NaN,NaN,NaN,0.4883341688942666,NaN,NaN,NaN,NaN,NaN,NaN
"1985-09-30",1.1938683403680095,-46.83968578739848,0.844325738921875,0.6399268574924122,1.03647895775012,1.975,1.765687153930262,-0.8667450743098604,0.5325000000000002,NaN,NaN,NaN,0.8677602185907407,NaN,NaN,NaN,NaN,NaN,NaN
"1985-12-31",0.49844561857652625,-46.35014794190068,1.355354205358572,0.5356366325769635,0.7001073528424939,2.025,0.1192482277143414,1.6879740283625488,0.5550000000000002,NaN,NaN,NaN,0.31807967627678346,NaN,NaN,NaN,NaN,NaN,NaN
