date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_nominalrate,obs_consumption,obs_investment
1959-09-30,-0.31423520559403784,NaN,NaN,0.0,0.8925,1.319177624144885,1.2163151921131377
1959-12-31,-0.42052441507787197,NaN,NaN,0.8695706967553729,0.9975,-0.621741788335628,-2.564093066615958
1960-03-31,2.2231416722325648,NaN,NaN,0.0,0.9825,0.7046995125284727,3.1616727275942003
1960-06-30,-1.0288827097884257,NaN,NaN,0.4319661144516651,0.925,0.9855239487330802,-2.747898219215661
1960-09-30,-0.24831704994630055,NaN,NaN,0.4301081899390713,0.735,-0.8280458714054362,-3.5889081738077033
1960-12-31,-2.190503832007318,NaN,NaN,0.8547060578457888,0.575,-0.6231183332316537,-1.7622851442856025
1961-03-31,0.43197663388652163,NaN,NaN,0.0,0.4975,-0.18761577171240162,-1.8682414026801375
1961-06-30,1.2334131401539494,NaN,NaN,0.42462908814515643,0.4325,0.6580630417575062,0.7107113241929364
1961-09-30,1.599309190798004,NaN,NaN,0.0,0.42,0.4810719373107286,1.910630058784335
1961-12-31,1.9701703054255004,NaN,NaN,0.0,0.6,1.7067593390366564,2.8899718341251157
1962-03-31,1.0193485787137746,NaN,NaN,0.8438868645864517,0.615,0.09020838544953058,1.0685415739817739
1962-06-30,0.5051433476488842,NaN,NaN,0.4192878260036004,0.6525,0.8845138151300169,2.1730800631057923
1962-09-30,0.8381941667379156,NaN,NaN,0.0,0.7125,0.7556990769710836,0.4752745058514307
1962-12-31,-0.28471410748325265,NaN,NaN,0.4175371410480633,0.73,0.9174572580175067,-1.3969486004948184
1963-03-31,0.7647345775268155,NaN,NaN,0.4158010148663571,0.7425,0.11890602255917315,0.29465926983276436
1963-06-30,1.057543107860659,NaN,NaN,0.0,0.74,0.7630167883591277,3.854125056906832
1963-09-30,1.2821877191758313,NaN,NaN,0.4140792666031512,0.8325,1.0367718152851424,1.371429104218036
1963-12-31,0.6586579830913042,NaN,NaN,0.41237171838619524,0.8625,0.41918263326521377,2.532729453786664
1964-03-31,1.8015695782356511,-44.12657146608561,NaN,0.410678195265346,0.865,1.5871737313999823,2.6385846541150837
1964-06-30,0.5907582831131242,-43.10255227087128,0.8031375280819764,0.4089985251525263,0.8725,1.1432224954133208,-0.15602784061685693
1964-09-30,0.8438633063233114,-43.6247951741019,0.7902865659079716,0.4073325387635496,0.865,1.3731838114511508,0.8766204722462367
1964-12-31,0.0971589830706554,-43.152461186600824,0.1877934824200289,0.40568006956145375,0.895,-0.18318218915216455,1.0542869563746837
