date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_nominalrate,obs_consumption,obs_investment,obs_longinflation
1959-09-30,-0.7226880841270322,NaN,NaN,0.38986404156573506,0.8925,0.8982335437460076,0.8264511430444488,NaN
1959-12-31,0.06245277226997192,NaN,NaN,0.38835000263977015,0.9975,-0.10944107035695261,-2.0828723799674487,NaN
1960-03-31,1.518947539299642,NaN,NaN,0.7722046093910251,0.9825,-0.06750510432929069,2.389468110736348,NaN
1960-06-30,-0.5833199288766577,NaN,NaN,0.0,0.925,1.477496058073413,-2.315932112275876,NaN
1960-09-30,-0.187978905283126,NaN,NaN,0.383877630716567,0.735,-0.7517988104852602,-3.5426776221929357,NaN
1960-12-31,-0.9572565356732898,NaN,NaN,-0.383877630716567,0.575,0.6447390027170208,-0.5237014634780879,NaN
1961-03-31,0.08790890666512396,NaN,NaN,0.383877630716567,0.4975,-0.48248716594478935,-2.2521190413457237,NaN
1961-06-30,1.3261984559972406,NaN,NaN,0.38240964384033127,0.4325,0.7265842797760769,0.7529307603166835,NaN
1961-09-30,0.8869633865927762,NaN,NaN,0.7604599385219402,0.42,-0.2523261337061822,1.1501701118254548,NaN
1961-12-31,1.6298660831903788,NaN,NaN,0.3780722839906048,0.6,1.3517591906112347,2.5118995414364242,NaN
1962-03-31,1.1105898390554758,NaN,NaN,0.7518832414027177,0.615,0.15046054917027263,1.1605451882249485,NaN
1962-06-30,0.5812835808544081,NaN,NaN,0.3738322110607317,0.6525,0.9257733676511393,2.2185356689130575,NaN
1962-09-30,0.44202336024135036,NaN,NaN,0.37243990909821,0.7125,0.4077673146584804,0.10283458750375285,NaN
1962-12-31,-0.27801404230825,NaN,NaN,0.37105793965359624,0.73,0.9593104827624099,-1.3504694083436464,NaN
1963-03-31,0.8311878998512157,NaN,NaN,0.3696861881326008,0.7425,0.2157519731739832,0.3407740874932008,NaN
1963-06-30,1.0749240445739439,NaN,NaN,0.0,0.74,0.7594024646270903,3.8541250482162503,NaN
1963-09-30,1.3603612508297669,NaN,NaN,0.3683245416296277,0.8325,1.1026110299559466,1.4171838211503474,NaN
